codigo_indec,provincia,departamento,lon,lat,dist_km__Gran Rosario (San Lorenzo),dist_km__Bahía Blanca (Ing. White),dist_km__Quequén (Necochea),dist_km,puerto_asignado,produccion_tn,flete_usd_tn,pizarra_usd_tn,pct_flete_sobre_bruto,valor_neto_usd_tn,flete_total_usd,valor_neto_total_usd,cultivo
38014,JUJUY,EL CARMEN,-65.10139830747367,-24.447547919845704,1135.2748000000001,1814.2423000000001,1915.1603,1135.2748000000001,Gran Rosario (San Lorenzo),4916,86.74570708478375,176.20728662676862,49.22935296570518,89.46157954198488,426441.8960287969,439793.12502839766,Maíz
06126,BUENOS AIRES,CAMPANA,-58.882885784691474,-34.13829855133365,275.25079999999997,710.1788,556.158,275.25079999999997,Gran Rosario (San Lorenzo),17600,39.83147639883137,176.20728662676862,22.604897425836846,136.37581022793725,701033.9846194321,2400214.260011696,Maíz
22036,CHACO,12 DE OCTUBRE,-61.475891339068674,-27.333282479745467,792.3859,1597.0698,1572.2713,792.3859,Gran Rosario (San Lorenzo),480,73.29109289132195,176.20728662676862,41.593678839492384,102.91619373544667,35179.724587834535,49399.7729930144,Maíz
34042,FORMOSA,PILAGAS,-58.661675517321214,-25.10525179213261,990.7805999999999,1795.4643999999998,1701.7821000000001,990.7805999999999,Gran Rosario (San Lorenzo),3044,80.86491388151995,176.20728662676862,45.89192389801848,95.34237274524867,246152.79785534673,290222.18263653695,Maíz
34021,FORMOSA,LAISHI,-58.56577083006012,-26.46750915795339,802.529,1607.2129,1513.5305,802.529,Gran Rosario (San Lorenzo),3266,73.78580850529282,176.20728662676862,41.87443658989049,102.4214781214758,240984.45057828634,334508.54754473997,Maíz
34056,FORMOSA,PIRANE,-59.15889028945764,-25.76686247865098,890.0266,1694.7105,1601.0281,890.0266,Gran Rosario (San Lorenzo),14469,77.19301413595352,176.20728662676862,43.808071512649185,99.0142724908151,1116905.7215331115,1432637.5086696036,Maíz
22063,CHACO,GENERAL GUEMES,-61.33859354217998,-25.211809136111427,1058.4046,1863.0883999999999,1769.4061000000002,1058.4046,Gran Rosario (San Lorenzo),15390,83.6739788674488,176.20728662676862,47.48610597737757,92.53330775931983,1287742.534770037,1424087.606415932,Maíz
06007,BUENOS AIRES,ADOLFO ALSINA,-63.056334306511104,-37.19614537087375,686.9734,237.364,468.5915,237.364,Bahía Blanca (Ing. White),286000,35.300829053359884,198.55,17.779314557219784,163.24917094664013,10096037.109260926,46689262.890739076,Maíz
06616,BUENOS AIRES,PELLEGRINI,-63.22579608684038,-36.270929494179185,546.1708000000001,384.9049,574.0716,384.9049,Bahía Blanca (Ing. White),142800,51.479074036682334,198.55,25.927511476546123,147.07092596331768,7351211.772438237,21001728.227561764,Maíz
06651,BUENOS AIRES,PUAN,-63.05668183995869,-38.074829903774955,762.4789000000001,207.9255,532.8568,207.9255,Bahía Blanca (Ing. White),105000,31.998650519273873,198.55,16.116167473822145,166.55134948072615,3359858.3045237567,17487891.695476245,Maíz
74042,SAN LUIS,GOBERNADOR DUPUY,-65.80944171259097,-35.367548717256824,660.4089,736.7316,862.0806,660.4089,Gran Rosario (San Lorenzo),267900,66.89496134753317,176.20728662676862,37.963788347315024,109.31232527923545,17921160.145004135,29284771.942307178,Maíz
74007,SAN LUIS,AYACUCHO,-66.54364131398451,-32.166234717155845,767.5719,1044.9206,1170.2695,767.5719,Gran Rosario (San Lorenzo),73500,71.99505221087887,176.20728662676862,40.858158359463495,104.21223441588975,5291636.337499597,7659599.229567897,Maíz
74056,SAN LUIS,JUAN MARTIN DE PUEYRREDON,-66.50404709082754,-33.89767232271218,649.2514,883.4845,1008.8334,649.2514,Gran Rosario (San Lorenzo),42535,66.47163833319183,176.20728662676862,37.723546855351074,109.73564829357679,2827371.136502315,4667605.800167289,Maíz
74035,SAN LUIS,GENERAL PEDERNERA,-65.55927495784861,-33.890165960231634,561.0599,828.816,954.1649,561.0599,Gran Rosario (San Lorenzo),1297440,62.93001802991095,176.20728662676862,35.713629801930615,113.27726859685768,81647922.59272766,146970459.36830702,Maíz
74049,SAN LUIS,JUNIN,-65.39558955369144,-32.21605607411298,669.2201,1000.2498,1125.5988,669.2201,Gran Rosario (San Lorenzo),71280,67.22529888893051,176.20728662676862,38.15125933544564,108.98198773783811,4791819.304802966,7768236.085953101,Maíz
74063,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,-65.70949239991377,-32.57824668405824,627.0979,949.3553,1074.7043,627.0979,Gran Rosario (San Lorenzo),17390,65.61632879235972,176.20728662676862,37.238147212007284,110.5909578344089,1141067.9576991356,1923176.7567403708,Maíz
74021,SAN LUIS,CORONEL PRINGLES,-65.9011495043426,-33.10653130783686,599.2993,906.5419,1031.8909,599.2993,Gran Rosario (San Lorenzo),349525,64.5100970018032,176.20728662676862,36.610345824372466,111.69718962496542,22547891.654555265,39040960.20366604,Maíz
74028,SAN LUIS,CHACABUCO,-65.19810945389108,-32.727018625868695,594.9443,922.8960999999999,1048.2450999999999,594.9443,Gran Rosario (San Lorenzo),124260,64.33252170987572,176.20728662676862,36.50956946300461,111.8747649168929,7993959.147669157,13901558.288573112,Maíz
66126,SALTA,ORAN,-64.15282348581962,-23.498062331915254,1320.5573,1999.5248000000001,2100.4428,1320.5573,Gran Rosario (San Lorenzo),40008,93.31184417690501,176.20728662676862,52.95572388816836,82.89544244986361,3733220.2618296156,3316480.8615341433,Maíz
66084,SALTA,LA CANDELARIA,-65.17625673059665,-26.0848874026384,975.5136,1604.8814,1755.399,975.5136,Gran Rosario (San Lorenzo),27300,80.32462854738552,176.20728662676862,45.585304719846334,95.8826580793831,2192862.3593436247,2617596.5655671586,Maíz
66056,SALTA,GENERAL JOSE DE SAN MARTIN,-63.65829148085778,-22.713700522262,1397.2213000000002,2076.1888,2177.1068,1397.2213000000002,Gran Rosario (San Lorenzo),252198,95.72069630776987,176.20728662676862,54.322779801109775,80.48659031899875,24140568.167426948,20298557.105270848,Maíz
66133,SALTA,RIVADAVIA,-62.8279207077931,-23.514317871125463,1360.1643000000001,2148.4935,2071.1658,1360.1643000000001,Gran Rosario (San Lorenzo),68456,94.57692961920011,176.20728662676862,53.673676855104816,81.6303570075685,6474358.2940119635,5588087.7193101095,Maíz
06392,BUENOS AIRES,GENERAL VILLEGAS,-62.953781873517265,-34.76989363177766,348.47990000000004,479.68059999999997,609.0238,348.47990000000004,Gran Rosario (San Lorenzo),787050,47.78734205657709,176.20728662676862,27.11995796053388,128.41994457019155,37611027.565629,101072917.37396926,Maíz
66028,SALTA,CAPITAL,-65.26987867024842,-24.89114366823441,1109.8254,1788.7929,1889.7108,1109.8254,Gran Rosario (San Lorenzo),4536,85.75438273427204,176.20728662676862,48.66676309244332,90.45290389249658,388981.88008265797,410294.3720563645,Maíz
66035,SALTA,CERRILLOS,-65.40387305219328,-24.988512505081047,1161.7188,1840.6863,1941.604,1161.7188,Gran Rosario (San Lorenzo),8190,87.75257471409671,176.20728662676862,49.80076385828969,88.45471191267191,718693.5869084521,724444.090564783,Maíz
66042,SALTA,CHICOANA,-65.60637447316005,-25.15151948128829,1189.2136,1868.181,1969.099,1189.2136,Gran Rosario (San Lorenzo),7500,88.77544085884021,176.20728662676862,50.3812541230936,87.43184576792841,665815.8064413016,655738.8432594631,Maíz
66147,SALTA,ROSARIO DE LERMA,-65.85328252398652,-24.545153415749173,1225.3833,1904.3508,2005.2685,1225.3833,Gran Rosario (San Lorenzo),441,90.07864580550549,176.20728662676862,51.120840420353616,86.12864082126313,39724.68280022792,37982.73060217704,Maíz
66077,SALTA,LA CALDERA,-65.42922303872854,-24.56236959963381,1169.2033000000001,1848.1708,1949.0888,1169.2033000000001,Gran Rosario (San Lorenzo),900,88.03329365995982,176.20728662676862,49.96007562753435,88.1739929668088,79229.96429396384,79356.59367012791,Maíz
66014,SALTA,CACHI,-66.20286935814534,-25.038739659528428,1303.6835,1982.651,2083.569,1303.6835,Gran Rosario (San Lorenzo),1023,92.75972506537299,176.20728662676862,52.64238888250456,83.44756156139563,94893.19874187656,85366.85547730773,Maíz
66098,SALTA,LA VINA,-65.58036184047167,-25.447116236931375,1149.4526,1828.4201,1929.338,1149.4526,Gran Rosario (San Lorenzo),870,87.28820322402086,176.20728662676862,49.53722680544383,88.91908340274776,75940.73680489814,77359.60256039054,Maíz
66007,SALTA,ANTA,-63.838478427392175,-24.874170431948784,1156.485,1835.4525,1936.3705,1156.485,Gran Rosario (San Lorenzo),741228,87.55536985580554,176.20728662676862,49.68884745456634,88.65191677096308,64898491.68747903,65711282.96430743,Maíz
66063,SALTA,GUACHIPAS,-65.44434508396819,-25.702807717560226,1060.424,1689.7918,1840.3093000000001,1060.424,Gran Rosario (San Lorenzo),464,83.75744894731383,176.20728662676862,47.53347636793459,92.44983767945479,38863.456311553615,42896.72468326702,Maíz
82028,SANTA FE,CONSTITUCION,-60.837020063010456,-33.48735704781335,99.65939999999999,703.5825,722.9468,99.65939999999999,Gran Rosario (San Lorenzo),331200,20.38281337628325,176.20728662676862,11.56752014430417,155.82447325048537,6750787.790225012,51609065.54056075,Maíz
82084,SANTA FE,ROSARIO,-60.723248176403864,-33.11783972287305,53.3879,742.7146,749.2425999999999,53.3879,Gran Rosario (San Lorenzo),238000,14.087957364623076,176.20728662676862,7.995104875806478,162.11932926214556,3352933.8527802923,38584400.36439064,Maíz
82056,SANTA FE,IRIONDO,-61.27296142461509,-32.70595004690212,70.55030000000001,816.1536,835.3976,70.55030000000001,Gran Rosario (San Lorenzo),344576,16.184639694673933,176.20728662676862,9.185000237223582,160.0226469320947,5576838.407431966,55139963.58927346,Maíz
82070,SANTA FE,LAS COLONIAS,-61.10893028194548,-31.314199080636744,196.2783,1000.9621,976.1637,196.2783,Gran Rosario (San Lorenzo),143780,30.699540124814337,176.20728662676862,17.422401032620293,145.50774650195427,4413979.879145806,20921103.792050984,Maíz
82112,SANTA FE,SAN JUSTO,-60.48835674557582,-30.52946530365528,274.19370000000004,1078.8775,1054.0791000000002,274.19370000000004,Gran Rosario (San Lorenzo),58500,39.70038985786231,176.20728662676862,22.530504054553216,136.5068967689063,2322472.8066849452,7985653.460981019,Maíz
22133,CHACO,QUITILIPI,-60.17268626775055,-26.665951172706475,847.5508000000001,1652.2345,1558.5523,847.5508000000001,Gran Rosario (San Lorenzo),450,75.5659679865845,176.20728662676862,42.8847009866531,100.64131864018412,34004.685593963026,45288.59338808285,Maíz
06329,BUENOS AIRES,GENERAL LAS HERAS,-58.9955537391906,-34.90938466689561,349.255,621.1821,467.1614,349.255,Gran Rosario (San Lorenzo),7107,47.865027772759625,176.20728662676862,27.164045647070413,128.342258854009,340176.75238100265,912128.433675442,Maíz
06525,BUENOS AIRES,MARCOS PAZ,-58.84788915909178,-34.81397863478199,343.42470000000003,614.0898000000001,460.069,343.42470000000003,Gran Rosario (San Lorenzo),8190,47.28116300844587,176.20728662676862,26.83269455740154,128.92612361832275,387232.7250391717,1055904.9524340634,Maíz
42056,LA PAMPA,CHAPALEUFU,-63.660230700806096,-35.229539447446875,458.2278,500.3267,659.8995,458.2278,Gran Rosario (San Lorenzo),380880,57.23806489900112,176.20728662676862,32.48337000968595,118.9692217277675,21800834.158731546,45312997.17167208,Maíz
42126,LA PAMPA,RANCUL,-64.79622208773269,-35.40811281231331,577.3886,599.6624,779.0603000000001,577.3886,Gran Rosario (San Lorenzo),318900,63.61248685489244,176.20728662676862,36.10094001937188,112.59479977187618,20286022.0580252,35906481.647251315,Maíz
42077,LA PAMPA,HUCAL,-63.95501182280834,-37.97960101178286,807.6888,289.0314,626.4786,289.0314,Bahía Blanca (Ing. White),7840,41.56871779280507,198.55,20.93614595457319,156.98128220719494,325898.7474955917,1230733.2525044084,Maíz
42070,LA PAMPA,GUATRACHE,-63.78121224763674,-37.48380072932601,712.39,339.11159999999995,570.3391,339.11159999999995,Bahía Blanca (Ing. White),39560,46.84998882667665,198.55,23.596065891048426,151.70001117332336,1853385.5579833284,6001252.442016672,Maíz
42105,LA PAMPA,MARACO,-63.66207599411349,-35.67950880688816,506.7421,481.9728,666.7751,481.9728,Bahía Blanca (Ing. White),310800,58.94987886960391,198.55,29.690193336491514,139.6001211303961,18321622.352672894,43387717.64732711,Maíz
86175,SANTIAGO DEL ESTERO,SAN MARTIN,-63.85419602587105,-28.18769338039848,690.1989,1374.492,1470.0843,690.1989,Gran Rosario (San Lorenzo),10920,67.99822766720244,176.20728662676862,38.5899067904224,108.20905895956618,742540.6461258506,1181642.9238384627,Maíz
38063,JUJUY,SAN PEDRO,-64.81123574725048,-24.29836031205484,1176.059,1855.0265,1955.9443,1176.059,Gran Rosario (San Lorenzo),7880,88.28903777653613,176.20728662676862,50.10521384597705,87.91824885023249,695717.6176791047,692795.800939832,Maíz
38105,JUJUY,VALLE GRANDE,-65.01207479677738,-23.466509641145763,1292.9823999999999,1971.9498999999998,2072.8678,1292.9823999999999,Gran Rosario (San Lorenzo),4000,92.4047342376228,176.20728662676862,52.440926823502366,83.80255238914582,369618.9369504912,335210.20955658326,Maíz
34035,FORMOSA,PATINO,-59.95905583664011,-24.874473191772957,1048.7836000000002,1853.4674,1759.785,1048.7836000000002,Gran Rosario (San Lorenzo),20212,83.27253013940692,176.20728662676862,47.25827843645856,92.9347564873617,1683104.3791776928,1878397.2981225546,Maíz
34007,FORMOSA,BERMEJO,-61.28351695128513,-24.024991387896968,1205.2563,2009.94,1916.2578999999998,1205.2563,Gran Rosario (San Lorenzo),431,89.35941707795826,176.20728662676862,50.71266846485971,86.84786954881037,38513.90876060001,37431.43177553727,Maíz
42133,LA PAMPA,REALICO,-64.20935607011026,-35.23082502015375,516.4597,566.6544,718.1314,516.4597,Gran Rosario (San Lorenzo),309900,60.99133739473391,176.20728662676862,34.61340252286047,115.21594923203472,18901215.45862804,35705422.66700756,Maíz
38042,JUJUY,PALPALA,-65.12645219801644,-24.194876777261662,1168.6491,1847.6166,1948.5345,1168.6491,Gran Rosario (San Lorenzo),554,88.01312823981178,176.20728662676862,49.94863148096466,88.19415838695684,48759.27304485573,48859.56374637409,Maíz
86140,SANTIAGO DEL ESTERO,QUEBRACHOS,-63.34941479702624,-29.38796858789158,571.3514,1228.3673000000001,1417.5438000000001,571.3514,Gran Rosario (San Lorenzo),24180,63.36049580772569,176.20728662676862,35.957931718188235,112.84679081904292,1532056.7886308073,2728635.402004458,Maíz
42154,LA PAMPA,UTRACAN,-65.08396758975657,-37.334570236182024,812.4183,438.6311,684.0638,438.6311,Bahía Blanca (Ing. White),13200,55.82345092683621,198.55,28.115563297323696,142.7265490731638,736869.552234238,1883990.447765762,Maíz
42140,LA PAMPA,TOAY,-64.6931196623462,-36.662207035067496,707.4789000000001,437.54240000000004,668.7699,437.54240000000004,Bahía Blanca (Ing. White),31500,55.74572145027856,198.55,28.07641473194589,142.80427854972146,1755990.2256837746,4498334.774316226,Maíz
42021,LA PAMPA,CAPITAL,-64.19801833450197,-36.49858501580863,637.8713,414.1785,645.4060999999999,414.1785,Bahía Blanca (Ing. White),130075,54.057265574636425,198.55,27.226021442778354,144.49273442536358,7031498.819620833,18794892.430379167,Maíz
06623,BUENOS AIRES,PERGAMINO,-60.54486527124839,-33.8359976248491,164.5097,656.1349,675.4991,164.5097,Gran Rosario (San Lorenzo),260400,27.10394162520725,176.20728662676862,15.381850628355195,149.10334500156137,7057866.399203967,38826511.03840658,Maíz
22154,CHACO,SARGENTO CABRAL,-59.519379495902456,-26.79969161835476,780.1966,1584.8805,1491.1983,780.1966,Gran Rosario (San Lorenzo),190,72.65734511423476,176.20728662676862,41.23401847060562,103.54994151253386,13804.895571704605,19674.488887381434,Maíz
22070,CHACO,INDEPENDENCIA,-60.7563193396079,-26.735028564772286,877.2994,1681.9833,1588.3009,877.2994,Gran Rosario (San Lorenzo),20000,76.71100233460986,176.20728662676862,43.534523346412094,99.49628429215876,1534220.0466921972,1989925.6858431753,Maíz
42147,LA PAMPA,TRENEL,-64.21412132487843,-35.63212996284779,556.2265,514.2969,729.2570999999999,514.2969,Bahía Blanca (Ing. White),183300,60.89614012229762,198.55,30.670430683604945,137.6538598777024,11162262.484417154,25231952.51558285,Maíz
22098,CHACO,MAYOR LUIS J. FONTANA,-60.65697372684282,-27.74289406040201,715.8734000000001,1520.5573,1495.7588,715.8734000000001,Gran Rosario (San Lorenzo),4250,69.22453166852503,176.20728662676862,39.285850769129745,106.98275495824359,294204.25959123136,454676.70857253525,Maíz
22043,CHACO,FRAY JUSTO SANTA MARIA DE ORO,-61.301233142564044,-27.86484937015617,653.4806,1458.1644,1433.366,653.4806,Gran Rosario (San Lorenzo),5292,66.63287058369875,176.20728662676862,37.81504832137639,109.57441604306987,352621.15112893376,579867.8096999258,Maíz
86056,SANTIAGO DEL ESTERO,COPO,-62.73171365344972,-25.94020179616606,969.7768000000001,1774.4606,1749.6623,969.7768000000001,Gran Rosario (San Lorenzo),16848,80.12074337819682,176.20728662676862,45.46959715003366,96.0865432485718,1349874.28443586,1618866.0806519378,Maíz
86147,SANTIAGO DEL ESTERO,RIO HONDO,-64.76015937907171,-27.485464524724758,794.3285999999999,1454.8413,1574.214,794.3285999999999,Gran Rosario (San Lorenzo),24420,73.39141559281023,176.20728662676862,41.65061331899593,102.81587103395839,1792218.368776426,2510763.570649264,Maíz
42035,LA PAMPA,CONHELO,-64.50927837236473,-36.03311799259578,597.9395999999999,492.3728,731.8754,492.3728,Bahía Blanca (Ing. White),346500,59.70181223638731,198.55,30.068905684405596,138.8481877636127,20686677.939908203,48110897.06009181,Maíz
86035,SANTIAGO DEL ESTERO,BANDA,-64.20989958001405,-27.43452533425859,762.2435,1441.211,1542.129,762.2435,Gran Rosario (San Lorenzo),8736,71.71518954729454,176.20728662676862,40.69933254190403,104.49209707947408,626503.8958851651,912842.9600862856,Maíz
86182,SANTIAGO DEL ESTERO,SARMIENTO,-63.44645931428114,-28.106010309205086,649.4178,1454.1016000000002,1429.3033,649.4178,Gran Rosario (San Lorenzo),11008,66.47820404122834,176.20728662676862,37.72727298277872,109.72908258554028,731792.0700858416,1207897.7411016275,Maíz
86042,SANTIAGO DEL ESTERO,BELGRANO,-62.21848574242558,-29.08148468428512,525.2439,1329.9278,1305.1293,525.2439,Gran Rosario (San Lorenzo),61948,61.38094260976145,176.20728662676862,34.83450871119466,114.82634401700717,3802426.6327895024,7113262.35916556,Maíz
86007,SANTIAGO DEL ESTERO,AGUIRRE,-62.51613852141842,-29.297766803950235,469.9554,1274.6393,1249.8408,469.9554,Gran Rosario (San Lorenzo),57780,58.08247593468646,176.20728662676862,32.9625846050925,118.12481069208216,3356005.4595061834,6825251.561788508,Maíz
22091,CHACO,MAIPU,-60.454696976617036,-26.319006440747298,891.7383000000001,1696.4221,1602.7398,891.7383000000001,Gran Rosario (San Lorenzo),7700,77.2559536369999,176.20728662676862,43.84379052419023,98.95133298976872,594870.8430048992,761925.2640212191,Maíz
86084,SANTIAGO DEL ESTERO,GUASAYAN,-64.87120480103795,-27.9767667184429,859.7973000000001,1410.3933,1599.5698,859.7973000000001,Gran Rosario (San Lorenzo),34440,76.03978128924675,176.20728662676862,43.15359639485824,100.16750533752187,2618810.067601658,3449768.8838242535,Maíz
22007,CHACO,ALMIRANTE BROWN,-61.96410043529941,-25.74439504484042,975.6465,1780.3303,1755.5318,975.6465,Gran Rosario (San Lorenzo),98700,80.32962254127223,176.20728662676862,45.58813887840034,95.87766408549639,7928533.744823569,9463125.445238493,Maíz
86161,SANTIAGO DEL ESTERO,ROBLES,-63.907543202536246,-27.853962706479283,690.4033000000001,1495.087,1470.2886,690.4033000000001,Gran Rosario (San Lorenzo),9048,68.00552556709496,176.20728662676862,38.59404844655492,108.20176105967366,615313.9953310753,979009.5340679273,Maíz
86119,SANTIAGO DEL ESTERO,MORENO,-62.46422115478419,-27.29818781140038,766.9878,1571.6716000000001,1546.8733,766.9878,Gran Rosario (San Lorenzo),482976,71.9643255311957,176.20728662676862,40.84072055636728,104.24296109557292,34757042.08775477,50346848.378095426,Maíz
86049,SANTIAGO DEL ESTERO,CAPITAL,-64.43575478448116,-27.8846517301305,749.4911,1409.0493999999999,1529.3765,749.4911,Gran Rosario (San Lorenzo),11687,71.03820895098187,176.20728662676862,40.31513696788863,105.16907767578675,830223.548010125,1229111.0107969197,Maíz
22028,CHACO,CHACABUCO,-61.30954943987793,-27.115287568491297,754.2899,1558.9738,1534.1753,754.2899,Gran Rosario (San Lorenzo),15000,71.29442352449576,176.20728662676862,40.4605421769573,104.91286310227287,1069416.3528674364,1573692.946534093,Maíz
86189,SANTIAGO DEL ESTERO,SILIPICA,-64.2731976229775,-28.18884853292916,804.2397,1354.8356,1544.012,804.2397,Gran Rosario (San Lorenzo),10173,73.85375721981102,176.20728662676862,41.91299839730435,102.3535294069576,751314.2721971375,1041242.4546569798,Maíz
86105,SANTIAGO DEL ESTERO,LORETO,-64.31048062672559,-28.624226765651258,768.0389,1318.6349,1507.8113,768.0389,Gran Rosario (San Lorenzo),26730,72.01961903595843,176.20728662676862,40.872100362402115,104.1876675908102,1925084.4168311688,2784936.3547023563,Maíz
06168,BUENOS AIRES,CASTELLI,-57.65712643352821,-36.04148590986099,529.8865999999999,627.0914,366.9669,366.9669,Quequén (Necochea),22000,49.649877997433826,195.28,25.42496824940282,145.63012200256617,1092297.3159435443,3203862.6840564557,Maíz
82035,SANTA FE,GARAY,-60.125186011042786,-31.054239331877785,242.19629999999998,1046.8802,1022.0818,242.19629999999998,Gran Rosario (San Lorenzo),3000,35.860676399004944,176.20728662676862,20.35141513470031,140.34661022776368,107582.02919701484,421039.830683291,Maíz
82007,SANTA FE,BELGRANO,-61.704795860085326,-32.61016291933502,140.2686,822.2053000000001,880.041,140.2686,Gran Rosario (San Lorenzo),419211,24.510609865299617,176.20728662676862,13.910100050071412,151.696676761469,10275117.272242118,63592915.56185219,Maíz
82105,SANTA FE,SAN JERONIMO,-61.04812947756162,-32.15363003415556,78.1399,882.8238,858.0253,78.1399,Gran Rosario (San Lorenzo),213024,17.186802905758334,176.20728662676862,9.753741309326417,159.0204837210103,3661201.5021962635,33875179.524184495,Maíz
54028,MISIONES,CAPITAL,-55.85764464031487,-27.5503879849964,965.8451,1585.258,1431.2373,965.8451,Gran Rosario (San Lorenzo),846,79.97879807729163,176.20728662676862,45.38904128675324,96.22848854947699,67662.06317338871,81409.30131285754,Maíz
82021,SANTA FE,CASTELLANOS,-61.65684060125499,-31.230888160486927,227.376,1032.0599,1007.2614,227.376,Gran Rosario (San Lorenzo),247380,34.161018393821394,176.20728662676862,19.386836406021704,142.04626823294723,8450752.730263537,35139405.83546648,Maíz
06847,BUENOS AIRES,TRES LOMAS,-62.86401552144229,-36.49702069351224,556.5156999999999,297.7501,497.6036,297.7501,Bahía Blanca (Ing. White),88400,42.699032633914626,198.55,21.505430689455867,155.8509673660854,3774594.484838053,13777225.51516195,Maíz
06042,BUENOS AIRES,AYACUCHO,-58.442783269940946,-37.03504566225467,607.8691,454.3707,193.01729999999998,193.01729999999998,Quequén (Necochea),246500,30.31963493823719,195.28,15.526236654156692,164.96036506176281,7473790.012275468,40662729.987724535,Maíz
06399,BUENOS AIRES,GUAMINI,-62.41875050529622,-36.890453716148045,598.9003,225.46189999999999,425.3154,225.46189999999999,Bahía Blanca (Ing. White),275200,33.94523681009067,198.55,17.096568526865106,164.60476318990933,9341729.170136953,45299230.82986305,Maíz
06119,BUENOS AIRES,BRANDSEN,-58.17524877245826,-35.22247951744485,419.95309999999995,611.6771,415.2542,415.2542,Quequén (Necochea),3990,54.13560829235604,195.28,27.722044393873436,141.14439170764396,216001.0770865006,563166.1229134994,Maíz
06448,BUENOS AIRES,LAPRIDA,-60.76799543494774,-37.51608681883346,681.629,243.2547,229.8791,229.8791,Quequén (Necochea),60444,34.44650641493398,195.28,17.639546504984626,160.83349358506604,2082084.6337442694,9721419.68625573,Maíz
06084,BUENOS AIRES,BENITO JUAREZ,-59.88882784270943,-37.586125589866654,670.3516,296.9923,156.0426,156.0426,Quequén (Necochea),127215,26.18491698835472,195.28,13.408908740452027,169.09508301164527,3331114.2146735457,21511430.985326454,Maíz
06175,BUENOS AIRES,COLON,-61.06220418361794,-33.88575498463879,171.3059,655.4501,721.3226,171.3059,Gran Rosario (San Lorenzo),139810,27.851344387281706,176.20728662676862,15.806011726560834,148.35594223948692,3893896.458785855,20741644.284502666,Maíz
06147,BUENOS AIRES,CARLOS CASARES,-61.37463806251961,-35.74968079939647,424.1667,426.7781,426.73990000000003,424.1667,Gran Rosario (San Lorenzo),262523,54.779454717955666,176.20728662676862,31.088075735475186,121.42783190881295,14380866.790921876,31877598.7161973,Maíz
06154,BUENOS AIRES,CARLOS TEJEDOR,-62.43014609703347,-35.37957479588989,442.1424,485.4109,513.1106,442.1424,Gran Rosario (San Lorenzo),325852,56.07790399157394,176.20728662676862,31.82496312445619,120.12938263519467,18273097.171462353,39144399.590443455,Maíz
06854,BUENOS AIRES,25 DE MAYO,-60.22904428116416,-35.52698382164229,395.8463,508.44079999999997,450.6873,395.8463,Gran Rosario (San Lorenzo),331679,52.605986245024255,176.20728662676862,29.854603207443404,123.60130038174437,17448300.9117634,40995955.70931659,Maíz
06588,BUENOS AIRES,9 DE JULIO,-60.97563600103096,-35.48111317080909,360.9329,462.2108,462.1726,360.9329,Gran Rosario (San Lorenzo),580550,49.04142711760512,176.20728662676862,27.831668063467568,127.16585950916351,28471000.51312565,73826139.73804487,Maíz
06609,BUENOS AIRES,PEHUAJO,-61.92810815160889,-35.88336052046723,468.94109999999995,411.1383,440.29490000000004,411.1383,Bahía Blanca (Ing. White),523048,53.83824452554164,198.55,27.115711168744216,144.71175547445836,28159986.122595504,75691194.2774045,Maíz
06826,BUENOS AIRES,TRENQUE LAUQUEN,-62.63530609836398,-36.05641985719654,505.9549,334.0518,521.4768,334.0518,Bahía Blanca (Ing. White),961082,46.34592034845148,198.55,23.342191059406435,152.20407965154854,44542229.82033044,146280601.27966958,Maíz
06301,BUENOS AIRES,GENERAL BELGRANO,-58.69843647959665,-35.83467194353519,466.1388,513.2259,330.4882,330.4882,Quequén (Necochea),78900,45.99197312645786,195.28,23.551809261807588,149.28802687354215,3628766.679677525,11778825.320322476,Maíz
06547,BUENOS AIRES,MONTE,-58.76738446255837,-35.509746766760045,420.5725,545.7909000000001,381.57840000000004,381.57840000000004,Quequén (Necochea),77443,51.13798941217327,195.28,26.187008097180087,144.14201058782675,3960279.3140469342,11162789.725953067,Maíz
06693,BUENOS AIRES,ROQUE PEREZ,-59.357776569455446,-35.481680445432815,395.2167,557.0556,395.15590000000003,395.15590000000003,Quequén (Necochea),57556,52.53464240158327,195.28,26.902213437926704,142.74535759841672,3023683.8780655265,8215851.801934472,Maíz
06595,BUENOS AIRES,OLAVARRIA,-60.6705103868031,-36.85748086827071,593.3718,304.2188,285.87690000000003,285.87690000000003,Quequén (Necochea),239400,41.16773160346664,195.28,21.081386523692462,154.11226839653335,9855554.945869913,36894477.054130085,Maíz
06077,BUENOS AIRES,ARRECIFES,-60.06268017799719,-34.01169958810095,187.58020000000002,686.6009,622.759,187.58020000000002,Gran Rosario (San Lorenzo),132000,29.68974868628476,176.20728662676862,16.849330839065555,146.51753794048386,3919046.826589588,19340315.00814387,Maíz
06140,BUENOS AIRES,CAPITAN SARMIENTO,-59.853964317311274,-34.14982678997288,214.9445,654.097,599.4315,214.9445,Gran Rosario (San Lorenzo),63990,32.770960937627684,176.20728662676862,18.59796014397583,143.43632568914094,2097013.7903987956,9178490.48084813,Maíz
